"","Federal.Provider.Number","Provider.Name","Survey.Date","Deficiency.Tag.Number","Deficiency.Category","Deficiency.Description","Deficiency.Corrected","Scope.Severity.Code","Correction.Date","total_deaths","State","Geolocation"
"288","105607","PALM GARDEN OF WEST PALM BEACH","04/24/2017",504,"Administration Deficiencies","Provide or obtain laboratory services only when ordered by the attending physician.","Deficient, Provider has date of correction","D","05/19/2017",46,"FL","POINT (-80.079637 26.713827)"
"289","106038","ALEXANDER ""SANDY"" NININGER STATE VETERANS NURSING","04/27/2017",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","05/27/2017",27,"FL","POINT (-80.253967 26.003137)"
"290","106038","ALEXANDER ""SANDY"" NININGER STATE VETERANS NURSING","04/27/2017",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","05/27/2017",28,"FL","POINT (-80.253967 26.003137)"
"291","106038","ALEXANDER ""SANDY"" NININGER STATE VETERANS NURSING","04/27/2017",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","05/27/2017",21,"FL","POINT (-80.253967 26.003137)"
"292","115005","PARK PLACE NURSING FACILITY","11/15/2019",840,"Administration Deficiencies","Employ or obtain outside professional resources to provide services in the nursing home when the facility does not employ a qualified professional to furnish a required service.","Deficient, Provider has date of correction","D","12/30/2019",24,"GA","POINT (-83.734264 33.834837)"
"293","115005","PARK PLACE NURSING FACILITY","11/15/2019",840,"Administration Deficiencies","Employ or obtain outside professional resources to provide services in the nursing home when the facility does not employ a qualified professional to furnish a required service.","Deficient, Provider has date of correction","D","12/30/2019",23,"GA","POINT (-83.734264 33.834837)"
"294","115270","DUNWOODY HEALTH AND REHABILITATION CENTER","04/26/2019",835,"Administration Deficiencies","Administer the facility in a manner that enables it to use its resources effectively and efficiently.","Deficient, Provider has date of correction","J","05/13/2019",24,"GA","POINT (-84.354739 33.906387)"
"295","115270","DUNWOODY HEALTH AND REHABILITATION CENTER","08/30/2018",865,"Administration Deficiencies","Have a  plan that describes the process for conducting QAPI and QAA activities.","Deficient, Provider has date of correction","E","10/14/2018",24,"GA","POINT (-84.354739 33.906387)"
"296","115351","MUSCOGEE MANOR & REHABILITATION CTR","07/12/2017",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","08/09/2017",24,"GA","POINT (-84.867984 32.49348)"
"297","115351","MUSCOGEE MANOR & REHABILITATION CTR","07/12/2017",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","08/09/2017",21,"GA","POINT (-84.867984 32.49348)"
"298","115362","MACON REHABILITATION AND HEALTHCARE","07/03/2019",868,"Administration Deficiencies","Have the Quality Assessment and Assurance group have the required members and meet at least quarterly","Deficient, Provider has date of correction","D","08/17/2019",21,"GA","POINT (-83.616737 32.847005)"
"299","115362","MACON REHABILITATION AND HEALTHCARE","03/05/2019",773,"Administration Deficiencies","Provide or obtain laboratory tests/services when ordered and promptly tell the ordering practitioner of the results.","Deficient, Provider has date of correction","D","04/19/2019",21,"GA","POINT (-83.616737 32.847005)"
"300","115516","PRUITTHEALTH - LILBURN","10/27/2016",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","03/13/2017",21,"GA",""
"301","115516","PRUITTHEALTH - LILBURN","10/27/2016",490,"Administration Deficiencies","Make sure that the facility is administered in an acceptable way that maintains the well-being of each resident .","Deficient, Provider has date of correction","E","03/13/2017",21,"GA",""
"302","115516","PRUITTHEALTH - LILBURN","10/27/2016",520,"Administration Deficiencies","Set up an ongoing quality assessment and assurance group to review quality deficiencies quarterly, and develop corrective plans of action.","Deficient, Provider has date of correction","E","03/13/2017",21,"GA",""
"303","115538","POWDER SPRINGS TRANSITIONAL CARE AND REHAB","08/10/2018",835,"Administration Deficiencies","Administer the facility in a manner that enables it to use its resources effectively and efficiently.","Deficient, Provider has date of correction","J","09/10/2018",21,"GA","POINT (-84.654884 33.859745)"
"304","115538","POWDER SPRINGS TRANSITIONAL CARE AND REHAB","08/10/2018",835,"Administration Deficiencies","Administer the facility in a manner that enables it to use its resources effectively and efficiently.","Deficient, Provider has date of correction","J","09/10/2018",26,"GA","POINT (-84.654884 33.859745)"
"305","115538","POWDER SPRINGS TRANSITIONAL CARE AND REHAB","08/10/2018",835,"Administration Deficiencies","Administer the facility in a manner that enables it to use its resources effectively and efficiently.","Deficient, Provider has date of correction","J","09/10/2018",24,"GA","POINT (-84.654884 33.859745)"
"306","145295","APERION CARE MARSEILLES","03/30/2017",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","04/27/2017",36,"IL","POINT (-88.718112 41.328786)"
"307","145295","APERION CARE MARSEILLES","03/30/2017",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","04/27/2017",25,"IL","POINT (-88.718112 41.328786)"
"308","145571","CEDAR RIDGE HEALTH & REHAB CTR","01/05/2018",849,"Administration Deficiencies","Arrange for the provision of hospice services or assist the resident in transferring to a facility that will arrange for the provision of hospice services.","Deficient, Provider has date of correction","D","02/02/2018",31,"IL",""
"309","145571","CEDAR RIDGE HEALTH & REHAB CTR","01/05/2018",849,"Administration Deficiencies","Arrange for the provision of hospice services or assist the resident in transferring to a facility that will arrange for the provision of hospice services.","Deficient, Provider has date of correction","D","02/02/2018",21,"IL",""
"310","145647","UNIVERSITY REHAB AT NORTHMOOR","11/21/2017",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","12/15/2017",50,"IL","POINT (-89.616095 40.761567)"
"311","145647","UNIVERSITY REHAB AT NORTHMOOR","11/21/2017",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","12/15/2017",38,"IL","POINT (-89.616095 40.761567)"
"312","145647","UNIVERSITY REHAB AT NORTHMOOR","11/21/2017",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","12/15/2017",48,"IL","POINT (-89.616095 40.761567)"
"313","145647","UNIVERSITY REHAB AT NORTHMOOR","01/19/2018",868,"Administration Deficiencies","Have the Quality Assessment and Assurance group have the required members and meet at least quarterly","Deficient, Provider has date of correction","C","04/12/2018",50,"IL","POINT (-89.616095 40.761567)"
"314","145647","UNIVERSITY REHAB AT NORTHMOOR","01/19/2018",868,"Administration Deficiencies","Have the Quality Assessment and Assurance group have the required members and meet at least quarterly","Deficient, Provider has date of correction","C","04/12/2018",38,"IL","POINT (-89.616095 40.761567)"
"315","145647","UNIVERSITY REHAB AT NORTHMOOR","01/19/2018",868,"Administration Deficiencies","Have the Quality Assessment and Assurance group have the required members and meet at least quarterly","Deficient, Provider has date of correction","C","04/12/2018",48,"IL","POINT (-89.616095 40.761567)"
"316","145665","GROVE AT THE LAKE,THE","08/15/2017",502,"Administration Deficiencies","Give or get quality laboratory services/tests in a timely manner to meet the needs of residents.","Deficient, Provider has date of correction","D","08/31/2017",86,"IL","POINT (-87.823886 42.448462)"
"317","145665","GROVE AT THE LAKE,THE","08/15/2017",502,"Administration Deficiencies","Give or get quality laboratory services/tests in a timely manner to meet the needs of residents.","Deficient, Provider has date of correction","D","08/31/2017",70,"IL","POINT (-87.823886 42.448462)"
"318","145665","GROVE AT THE LAKE,THE","08/15/2017",502,"Administration Deficiencies","Give or get quality laboratory services/tests in a timely manner to meet the needs of residents.","Deficient, Provider has date of correction","D","08/31/2017",30,"IL","POINT (-87.823886 42.448462)"
"319","145665","GROVE AT THE LAKE,THE","08/15/2017",502,"Administration Deficiencies","Give or get quality laboratory services/tests in a timely manner to meet the needs of residents.","Deficient, Provider has date of correction","D","08/31/2017",54,"IL","POINT (-87.823886 42.448462)"
"320","145665","GROVE AT THE LAKE,THE","08/15/2017",502,"Administration Deficiencies","Give or get quality laboratory services/tests in a timely manner to meet the needs of residents.","Deficient, Provider has date of correction","D","08/31/2017",62,"IL","POINT (-87.823886 42.448462)"
"321","145665","GROVE AT THE LAKE,THE","08/15/2017",502,"Administration Deficiencies","Give or get quality laboratory services/tests in a timely manner to meet the needs of residents.","Deficient, Provider has date of correction","D","08/31/2017",78,"IL","POINT (-87.823886 42.448462)"
"322","145665","GROVE AT THE LAKE,THE","08/15/2017",502,"Administration Deficiencies","Give or get quality laboratory services/tests in a timely manner to meet the needs of residents.","Deficient, Provider has date of correction","D","08/31/2017",22,"IL","POINT (-87.823886 42.448462)"
"323","145665","GROVE AT THE LAKE,THE","08/15/2017",502,"Administration Deficiencies","Give or get quality laboratory services/tests in a timely manner to meet the needs of residents.","Deficient, Provider has date of correction","D","08/31/2017",38,"IL","POINT (-87.823886 42.448462)"
"324","145665","GROVE AT THE LAKE,THE","08/15/2017",502,"Administration Deficiencies","Give or get quality laboratory services/tests in a timely manner to meet the needs of residents.","Deficient, Provider has date of correction","D","08/31/2017",46,"IL","POINT (-87.823886 42.448462)"
